vb_vf_national_precinct_code,randomization_block,treatment
FL_ORANGE_000410,1592,1
FL_MARION_4040,1956,0
FL_PALM BEACH_8856,1688,0
FL_MIAMI-DADE_522,990,1
FL_BROWARD_00X017,2480,0
FL_LAKE_0300,1152,1
FL_PALM BEACH_9410,509,1
FL_HILLSBOROUGH_522,1657,0
FL_PALM BEACH_8742,2225,1
FL_HILLSBOROUGH_709,2146,1
FL_MIAMI-DADE_102,1129,1
FL_BROWARD_00R011,191,1
FL_MONROE_18,2201,1
FL_MIAMI-DADE_437,1491,1
FL_MANATEE_333,382,0
FL_MIAMI-DADE_233,2251,1
FL_ESCAMBIA_077,1928,0
FL_PASCO_114,1560,0
FL_PASCO_054,2168,1
FL_HILLSBOROUGH_160,565,1
FL_PINELLAS_404,595,1
FL_LEON_3101,650,1
FL_MIAMI-DADE_375,828,1
FL_LAKE_0230,1517,0
FL_LEE_208,1263,0
FL_HILLSBOROUGH_853,2095,1
FL_ST JOHNS_109,2013,1
FL_LEE_402,254,0
FL_PINELLAS_607,2075,0
FL_MIAMI-DADE_236,1493,0
FL_MIAMI-DADE_609,2515,0
FL_SEMINOLE_036,1181,1
FL_MIAMI-DADE_017,1494,0
FL_HIGHLANDS_24,584,0
FL_MIAMI-DADE_151,2101,1
FL_PINELLAS_142,1342,1
FL_PINELLAS_540,162,1
FL_ORANGE_000224,1881,1
FL_PASCO_119,2732,1
FL_PINELLAS_343,634,0
FL_INDIAN RIVER_0028,1725,0
FL_PALM BEACH_3711,57,0
FL_BROWARD_00L010,443,1
FL_CITRUS_305,13,0
FL_LAKE_0485,1403,0
FL_SEMINOLE_049,673,0
FL_LEON_4105,2485,0
FL_MIAMI-DADE_725,1142,0
FL_ORANGE_000516,1029,1
FL_PALM BEACH_8844,2038,1
FL_BROWARD_00L003,110,0
FL_HILLSBOROUGH_544,2624,1
FL_PALM BEACH_8725,2093,1
FL_LEON_4167,229,0
FL_PALM BEACH_8672,689,1
FL_LAKE_0330,475,1
FL_VOLUSIA_405,1476,0
FL_MIAMI-DADE_585,2468,0
FL_CLAY_500,1034,0
FL_SANTA ROSA_39,1645,1
FL_PINELLAS_146,528,0
FL_ESCAMBIA_104,1103,1
FL_FLAGLER_513,204,1
FL_MIAMI-DADE_576,1262,1
FL_BREVARD_201,259,0
FL_HILLSBOROUGH_175,1681,1
FL_MARION_4050,1144,1
FL_MIAMI-DADE_372,1595,1
FL_POLK_314,1742,1
FL_MIAMI-DADE_745,413,1
FL_LAKE_0475,1893,1
FL_MANATEE_411,1243,0
FL_MIAMI-DADE_889,2043,0
FL_MIAMI-DADE_263,2662,1
FL_VOLUSIA_418,1098,0
FL_MIAMI-DADE_123,2356,0
FL_ORANGE_000424,1707,1
FL_PINELLAS_302,563,1
FL_HILLSBOROUGH_987,2246,1
FL_PALM BEACH_1515,2100,0
FL_BROWARD_00T007,1020,1
FL_PALM BEACH_7429,345,1
FL_MIAMI-DADE_819,2163,1
FL_MIAMI-DADE_975,2730,0
FL_CHARLOTTE_36,1290,1
FL_PALM BEACH_8899,1105,0
FL_PINELLAS_274,1302,1
FL_MIAMI-DADE_561,473,0
FL_PALM BEACH_8932,943,0
FL_MIAMI-DADE_124,2141,1
FL_PINELLAS_333,768,0
FL_MIAMI-DADE_202,961,0
FL_MIAMI-DADE_832,1621,1
FL_PINELLAS_275,2319,1
FL_ALACHUA_0016,1313,0
FL_MARION_4151,847,1
FL_LAKE_0200,2392,1
FL_HILLSBOROUGH_129,1487,1
FL_SANTA ROSA_36,1645,0
FL_PALM BEACH_4618,1997,0
FL_HILLSBOROUGH_999,2709,0
FL_POLK_112,723,0
FL_BROWARD_00B001,1754,1
FL_MARION_3200,144,1
FL_SANTA ROSA_25,43,0
FL_HILLSBOROUGH_893,1905,0
FL_HILLSBOROUGH_924,2094,1
FL_HILLSBOROUGH_965,2149,1
FL_MIAMI-DADE_764,231,1
FL_ST LUCIE_95,2290,1
FL_BROWARD_00L004,331,0
FL_MARION_2080,2582,1
FL_GILCHRIST_07A,556,1
FL_CHARLOTTE_47,831,1
FL_LEON_1303,2136,0
FL_BROWARD_00R018,1989,0
FL_PINELLAS_128,845,0
FL_MIAMI-DADE_505,702,1
FL_MIAMI-DADE_401,2132,1
FL_HERNANDO_410,826,0
FL_DUVAL_00510,979,1
FL_BREVARD_214,2081,1
FL_PASCO_059,1058,1
FL_PALM BEACH_2436,975,1
FL_BROWARD_00R023,2483,1
FL_PINELLAS_543,1714,1
FL_ORANGE_000618,851,1
FL_HILLSBOROUGH_341,2149,0
FL_PASCO_010,1765,1
FL_HILLSBOROUGH_113,893,0
FL_POLK_334,993,0
FL_MIAMI-DADE_584,2599,0
FL_PALM BEACH_8924,363,0
FL_BROWARD_00Q060,1045,1
FL_PALM BEACH_9407,509,0
FL_PINELLAS_508,400,1
FL_ORANGE_000523,1271,1
FL_LEE_218,742,1
FL_MANATEE_127,1051,1
FL_ORANGE_000632,2091,1
FL_LAKE_0250,1128,0
FL_LEVY_05,78,1
FL_PASCO_022,680,0
FL_PALM BEACH_9419,861,0
FL_MIAMI-DADE_467,677,0
FL_SEMINOLE_082,2164,1
FL_CLAY_118,200,0
FL_BROWARD_00E009,126,0
FL_OKALOOSA_35,947,0
FL_GLADES_03,2467,0
FL_OSCEOLA_5004,2433,0
FL_PALM BEACH_8514,2353,1
FL_PINELLAS_208,1100,1
FL_MONROE_03,2021,1
FL_BREVARD_116,885,1
FL_SEMINOLE_045,1291,1
FL_LEON_5220,1780,0
FL_LEE_215,2505,1
FL_POLK_414,554,0
FL_HILLSBOROUGH_655,346,0
FL_HILLSBOROUGH_863,2158,0
FL_PINELLAS_236,427,1
FL_MIAMI-DADE_379,549,0
FL_LAKE_0165,515,1
FL_MIAMI-DADE_264,2339,0
FL_LEON_2401,2486,0
FL_CHARLOTTE_44,242,1
FL_LEON_3401,1452,0
FL_MIAMI-DADE_599,2148,1
FL_LEON_5110,1452,1
FL_ORANGE_000617,1504,0
FL_MIAMI-DADE_131,637,0
FL_PINELLAS_522,1419,1
FL_SARASOTA_431,24,1
FL_HILLSBOROUGH_507,2215,0
FL_MIAMI-DADE_907,825,1
FL_PALM BEACH_9436,904,0
FL_HILLSBOROUGH_534,1957,0
FL_BREVARD_120,1125,0
FL_HILLSBOROUGH_502,1965,1
FL_PALM BEACH_5713,2691,1
FL_CHARLOTTE_33,1308,0
FL_COLLIER_431,1886,1
FL_BREVARD_420,421,1
FL_MIAMI-DADE_286,1221,0
FL_PALM BEACH_8686,2008,0
FL_LEE_117,692,0
FL_ESCAMBIA_025,2183,0
FL_ESCAMBIA_111,1604,0
FL_PASCO_104,766,0
FL_LAKE_0388,214,0
FL_ORANGE_000131,246,0
FL_LEE_413,102,1
FL_BREVARD_305,750,0
FL_PALM BEACH_6421,44,1
FL_PALM BEACH_4623,1362,0
FL_LEVY_12,74,1
FL_MANATEE_319,1743,0
FL_HILLSBOROUGH_939,2382,1
FL_NASSAU_00011,1919,1
FL_PALM BEACH_5752,1652,1
FL_HIGHLANDS_11,550,1
FL_PALM BEACH_8459,2615,0
FL_PALM BEACH_8938,944,0
FL_LAKE_0240,1274,0
FL_SUMTER_112,977,1
FL_BROWARD_00A003,963,0
FL_ALACHUA_0028,762,0
FL_MARION_3220,608,0
FL_HILLSBOROUGH_761,1356,1
FL_PINELLAS_712,1915,1
FL_MIAMI-DADE_894,2703,1
FL_HILLSBOROUGH_501,1353,0
FL_PASCO_077,1510,0
FL_DUVAL_01308,2521,1
FL_PALM BEACH_3728,1007,1
FL_BROWARD_00M003,2055,0
FL_PALM BEACH_1705,1036,1
FL_MIAMI-DADE_575,1343,1
FL_PALM BEACH_8701,1826,1
FL_MIAMI-DADE_608,753,1
FL_MANATEE_107,87,0
FL_POLK_329,1296,1
FL_ST LUCIE_89,2762,0
FL_PUTNAM_29,2387,1
FL_PINELLAS_535,1508,0
FL_OSCEOLA_3503,2443,0
FL_ST LUCIE_17,1026,1
FL_POLK_214,1469,0
FL_ALACHUA_0060,881,1
FL_HILLSBOROUGH_895,2531,0
FL_MIAMI-DADE_423,119,0
FL_LEON_3501,1387,0
FL_HILLSBOROUGH_858,2296,1
FL_COLLIER_554,61,1
FL_MIAMI-DADE_932,1722,1
FL_HILLSBOROUGH_431,1716,0
FL_HERNANDO_540,1068,1
FL_ALACHUA_0054,1876,1
FL_PALM BEACH_8744,2266,1
FL_GADSDEN_09,2323,0
FL_POLK_530,2516,0
FL_MIAMI-DADE_018,1424,1
FL_SEMINOLE_075,517,1
FL_BROWARD_00V025,836,1
FL_MIAMI-DADE_967,1008,0
FL_BREVARD_314,1154,1
FL_HILLSBOROUGH_916,2482,0
FL_PASCO_012,1813,0
FL_JACKSON_06,2173,0
FL_HILLSBOROUGH_754,744,1
FL_ST LUCIE_08,842,1
FL_MIAMI-DADE_144,2234,1
FL_BROWARD_00H002,1548,0
FL_VOLUSIA_802,739,1
FL_GILCHRIST_02A,498,1
FL_ORANGE_000914,2623,0
FL_SEMINOLE_038,2397,0
FL_ORANGE_000109,246,1
FL_SUWANNEE_0013,390,0
FL_VOLUSIA_506,2330,1
FL_MARION_3310,874,1
FL_ESCAMBIA_047,1600,0
FL_MONROE_32,1163,0
FL_BREVARD_429,1842,1
FL_SARASOTA_437,2074,0
FL_POLK_536,1256,1
FL_LAKE_0415,275,0
FL_MIAMI-DADE_759,453,0
FL_PALM BEACH_8929,149,1
FL_MIAMI-DADE_196,2092,1
FL_CHARLOTTE_43,50,0
FL_PINELLAS_506,737,0
FL_PALM BEACH_7622,1983,0
FL_MIAMI-DADE_810,1114,0
FL_HILLSBOROUGH_583,1395,1
FL_MIAMI-DADE_116,1270,0
FL_MIAMI-DADE_150,1682,1
FL_HENDRY_002,778,0
FL_BREVARD_231,1341,1
FL_MIAMI-DADE_781,1138,1
FL_PASCO_090,1011,1
FL_MIAMI-DADE_415,208,1
FL_MIAMI-DADE_594,2722,1
FL_MIAMI-DADE_020,1478,1
FL_BROWARD_00V019,1216,1
FL_POLK_407,2667,1
FL_ALACHUA_0001,2003,0
FL_DUVAL_01203,1795,1
FL_PINELLAS_210,765,1
FL_SUMTER_111,1569,1
FL_PALM BEACH_8892,1969,1
FL_ORANGE_000511,1091,0
FL_HILLSBOROUGH_455,578,1
FL_CLAY_302,431,0
FL_COLUMBIA_046,606,0
FL_MIAMI-DADE_117,1483,0
FL_NASSAU_00012,811,1
FL_MIAMI-DADE_815,1030,1
FL_OSCEOLA_3004,2626,1
FL_HIGHLANDS_01,876,0
FL_ORANGE_000514,1091,1
FL_MIAMI-DADE_849,2367,0
FL_MIAMI-DADE_848,1509,1
FL_ORANGE_000425,1230,1
FL_DUVAL_01208,624,1
FL_SEMINOLE_020,520,0
FL_SEMINOLE_030,1735,1
FL_PALM BEACH_1523,2537,1
FL_MIAMI-DADE_386,856,1
FL_OSCEOLA_1500,2120,1
FL_MARION_0016,714,1
FL_COLLIER_258,401,0
FL_BROWARD_00T019,313,0
FL_FLAGLER_504,49,1
FL_MIAMI-DADE_281,1268,1
FL_PALM BEACH_8670,2200,1
FL_DUVAL_00701,2591,0
FL_OKALOOSA_45,1979,0
FL_GILCHRIST_08A,1051,0
FL_LEON_5105,1245,1
FL_BROWARD_00N010,1678,0
FL_ST LUCIE_14,1026,0
FL_PINELLAS_334,341,1
FL_MIAMI-DADE_352,263,0
FL_PASCO_065,872,1
FL_LEE_118,100,0
FL_PALM BEACH_4620,298,1
FL_DUVAL_00810,830,1
FL_MIAMI-DADE_947,969,1
FL_DUVAL_00310,1463,0
FL_MARION_4140,1070,1
FL_PINELLAS_504,69,0
FL_PASCO_034,1052,1
FL_MARION_1120,2151,1
FL_HILLSBOROUGH_701,834,0
FL_LEE_103,16,0
FL_VOLUSIA_415,767,1
FL_BREVARD_211,797,1
FL_VOLUSIA_602,1892,1
FL_ALACHUA_0021,492,1
FL_BREVARD_505,280,0
FL_PALM BEACH_3713,107,1
FL_PALM BEACH_1508,2229,1
FL_PASCO_021,1584,0
FL_PALM BEACH_5722,1368,1
FL_BROWARD_00V026,545,1
FL_PINELLAS_415,1546,1
FL_COLUMBIA_047,1572,1
FL_MIAMI-DADE_523,2058,1
FL_HILLSBOROUGH_712,2078,1
FL_LEON_1313,1944,1
FL_ORANGE_000139,1613,1
FL_HILLSBOROUGH_537,1824,0
FL_LAKE_0103,1033,1
FL_MIAMI-DADE_756,1047,1
FL_LEE_516,952,1
FL_PALM BEACH_8633,1279,0
FL_PINELLAS_314,1060,1
FL_SARASOTA_327,283,1
FL_COLLIER_414,1728,1
FL_LAKE_0535,494,1
FL_PALM BEACH_8855,1089,1
FL_MIAMI-DADE_623,1199,0
FL_OKALOOSA_44,2069,0
FL_ST LUCIE_38,1544,0
FL_POLK_412,2641,0
FL_PALM BEACH_7615,2071,0
FL_MIAMI-DADE_521,199,0
FL_MIAMI-DADE_583,64,1
FL_PALM BEACH_8890,10,0
FL_ORANGE_000232,619,1
FL_PALM BEACH_3803,751,0
FL_PINELLAS_608,1122,0
FL_HIGHLANDS_03,665,0
FL_BROWARD_00J011,146,0
FL_BREVARD_525,1781,1
FL_ALACHUA_0037,492,0
FL_BROWARD_00Q065,70,0
FL_VOLUSIA_208,1811,0
FL_HILLSBOROUGH_462,2640,1
FL_PINELLAS_620,336,0
FL_HILLSBOROUGH_940,2740,0
FL_ORANGE_000606,533,0
FL_BROWARD_00M011,817,1
FL_PINELLAS_541,295,1
FL_SUMTER_122,472,0
FL_MIAMI-DADE_593,991,0
FL_MIAMI-DADE_407,4,1
FL_SARASOTA_319,1528,1
FL_POLK_342,2281,0
FL_OSCEOLA_1005,1839,1
FL_PINELLAS_517,901,0
FL_HILLSBOROUGH_810,56,0
FL_MIAMI-DADE_962,2324,1
FL_ST JOHNS_211,1492,1
FL_LAKE_0375,1552,1
FL_ORANGE_000241,1644,0
FL_PALM BEACH_5739,1317,0
FL_PINELLAS_120,360,1
FL_CLAY_706,390,1
FL_BROWARD_00C006,727,0
FL_PUTNAM_27,2154,1
FL_PINELLAS_711,1155,0
FL_PALM BEACH_8814,1084,1
FL_PINELLAS_524,1323,1
FL_PINELLAS_266,818,0
FL_OKEECHOBEE_11,787,1
FL_BROWARD_00V014,1390,0
FL_HILLSBOROUGH_401,893,1
FL_OSCEOLA_4703,2105,0
FL_HILLSBOROUGH_461,1346,0
FL_BROWARD_00X028,2193,1
FL_SEMINOLE_044,2152,0
FL_HILLSBOROUGH_920,2179,0
FL_MIAMI-DADE_366,1321,1
FL_MIAMI-DADE_834,2745,0
FL_MIAMI-DADE_213,735,0
FL_BAY_2,114,1
FL_PUTNAM_34,2377,1
FL_MIAMI-DADE_630,1250,0
FL_MIAMI-DADE_752,978,0
FL_MIAMI-DADE_358,1595,0
FL_DUVAL_00111,2333,1
FL_MIAMI-DADE_435,1343,0
FL_ORANGE_000619,1430,1
FL_PALM BEACH_6803,403,1
FL_CHARLOTTE_09,1713,1
FL_VOLUSIA_403,1005,0
FL_OKALOOSA_08,878,0
FL_PINELLAS_239,968,0
FL_PALM BEACH_8843,2098,1
FL_MIAMI-DADE_295,682,1
FL_PALM BEACH_1509,1021,0
FL_BREVARD_419,928,0
FL_PASCO_007,1672,1
FL_OSCEOLA_2101,949,0
FL_BROWARD_00K003,110,1
FL_MIAMI-DADE_564,1031,1
FL_POLK_102,424,1
FL_OKALOOSA_23,2724,1
FL_ORANGE_000319,2214,1
FL_BROWARD_00T009,1626,1
FL_PINELLAS_131,1891,1
FL_SEMINOLE_011,1121,0
FL_ORANGE_000401,864,1
FL_PALM BEACH_8680,1249,1
FL_MARION_3250,227,0
FL_PALM BEACH_1540,1622,0
FL_ESCAMBIA_108,633,0
FL_MIAMI-DADE_604,843,0
FL_ORANGE_000512,2103,0
FL_ORANGE_000506,2455,1
FL_PALM BEACH_8810,379,1
FL_PINELLAS_220,1351,1
FL_HILLSBOROUGH_358,848,1
FL_PASCO_002,2115,1
FL_LEE_401,2332,1
FL_MIAMI-DADE_103,1129,0
FL_PALM BEACH_8465,1778,0
FL_PALM BEACH_7618,405,0
FL_POLK_411,2248,1
FL_OSCEOLA_4005,1039,0
FL_PALM BEACH_8423,1778,1
FL_MIAMI-DADE_472,88,0
FL_WAKULLA_12,2052,1
FL_LEON_5263,85,0
FL_PUTNAM_23,2345,0
FL_PALM BEACH_7409,356,0
FL_POLK_230,741,1
FL_MONROE_16,1097,0
FL_MIAMI-DADE_858,786,0
FL_BREVARD_106,1324,1
FL_MIAMI-DADE_335,856,0
FL_PASCO_039,1923,1
FL_PINELLAS_248,660,0
FL_PASCO_058,666,0
FL_PALM BEACH_8898,720,1
FL_MIAMI-DADE_256,1661,0
FL_BROWARD_00J012,146,1
FL_VOLUSIA_905,415,1
FL_DUVAL_01302,480,1
FL_HIGHLANDS_09,2773,1
FL_PALM BEACH_9420,177,0
FL_BROWARD_00W004,17,0
FL_PALM BEACH_1724,838,0
FL_SUWANNEE_0011,19,0
FL_MIAMI-DADE_127,446,0
FL_COLLIER_159,1671,0
FL_PALM BEACH_3716,1143,0
FL_ST LUCIE_25,710,0
FL_COLUMBIA_016,1324,0
FL_LAKE_0465,2138,0
FL_LAFAYETTE_02,654,1
FL_LEON_3459,278,1
FL_HILLSBOROUGH_343,2340,0
FL_POLK_218,1761,1
FL_LEVY_07,960,0
FL_PINELLAS_536,295,0
FL_DUVAL_00507,1012,0
FL_SUWANNEE_0002,173,0
FL_ST JOHNS_301,1492,0
FL_DUVAL_00301,470,0
FL_PUTNAM_21,958,1
FL_PINELLAS_307,667,0
FL_MIAMI-DADE_109,1397,0
FL_ORANGE_000130,2099,0
FL_MIAMI-DADE_173,2544,1
FL_INDIAN RIVER_0025,125,0
FL_MIAMI-DADE_572,559,1
FL_VOLUSIA_204,2070,1
FL_SEMINOLE_068,1077,0
FL_BROWARD_00R043,352,0
FL_PASCO_016,1574,0
FL_BREVARD_312,776,1
FL_CLAY_608,2053,1
FL_MIAMI-DADE_709,2766,0
FL_BREVARD_519,799,1
FL_ST LUCIE_45,668,0
FL_ALACHUA_0046,2004,1
FL_CHARLOTTE_27,2060,0
FL_OSCEOLA_5009,1841,0
FL_BROWARD_00Z073,2709,1
FL_LAKE_0400,407,1
FL_PALM BEACH_8652,1908,0
FL_HILLSBOROUGH_876,1123,0
FL_PALM BEACH_8616,2654,1
FL_PALM BEACH_2601,2511,0
FL_BREVARD_109,22,0
FL_LEE_121,1831,0
FL_BROWARD_00V022,836,0
FL_PALM BEACH_1706,1147,0
FL_BREVARD_520,26,0
FL_ORANGE_000108,1470,1
FL_BROWARD_00D007,1648,1
FL_HILLSBOROUGH_115,1282,0
FL_FLAGLER_510,877,0
FL_BROWARD_00D010,779,1
FL_PALM BEACH_8636,1935,1
FL_SARASOTA_217,1333,0
FL_SEMINOLE_022,833,0
FL_COLLIER_203,897,0
FL_PALM BEACH_7419,931,0
FL_PALM BEACH_1708,1579,0
FL_HILLSBOROUGH_711,970,0
FL_FLAGLER_502,995,0
FL_VOLUSIA_214,1486,0
FL_BROWARD_00U005,932,1
FL_ST JOHNS_504,813,0
FL_PALM BEACH_8635,1523,1
FL_MIAMI-DADE_047,2027,1
FL_VOLUSIA_304,840,0
FL_LEE_209,465,0
FL_DUVAL_00303,793,0
FL_MIAMI-DADE_258,163,1
FL_ORANGE_000505,1776,0
FL_MIAMI-DADE_912,2789,0
FL_WALTON_530,2268,1
FL_HERNANDO_320,609,0
FL_ORANGE_000509,605,1
FL_MARTIN_01,192,0
FL_MIAMI-DADE_831,1459,0
FL_LEE_109,2067,0
FL_POLK_325,2221,0
FL_BAY_13,1617,1
FL_LEE_213,213,0
FL_LEON_3412,803,1
FL_SARASOTA_121,1519,1
FL_LEE_513,1619,0
FL_PALM BEACH_4612,298,0
FL_DUVAL_00705,1189,1
FL_BROWARD_00M016,1607,0
FL_ORANGE_000303,679,1
FL_GILCHRIST_06A,321,0
FL_MANATEE_519,994,0
FL_PASCO_019,2358,1
FL_BROWARD_00J010,209,0
FL_HERNANDO_140,1048,0
FL_HIGHLANDS_08,876,1
FL_ORANGE_000539,2178,1
FL_OSCEOLA_4003,2453,1
FL_LEE_317,2205,0
FL_PALM BEACH_8649,1694,0
FL_PALM BEACH_1539,701,0
FL_PALM BEACH_1717,1712,1
FL_HILLSBOROUGH_932,1606,0
FL_MIAMI-DADE_432,677,1
FL_MIAMI-DADE_006,2538,1
FL_ALACHUA_0017,183,0
FL_PALM BEACH_2901,2100,1
FL_PALM BEACH_2435,1721,0
FL_PINELLAS_348,1535,0
FL_SARASOTA_207,2160,1
FL_ORANGE_000113,1614,1
FL_BAY_11,1484,1
FL_SEMINOLE_058,362,0
FL_COLUMBIA_554,1552,0
FL_SARASOTA_117,2102,1
FL_ESCAMBIA_056,2081,0
FL_BROWARD_00E002,1597,0
FL_MARTIN_17,1692,1
FL_PINELLAS_158,1283,0
FL_BROWARD_00V001,1226,0
FL_HILLSBOROUGH_821,142,0
FL_PALM BEACH_8947,975,0
FL_ORANGE_000418,2506,1
FL_BROWARD_00C015,2306,0
FL_WAKULLA_02,1986,1
FL_MIAMI-DADE_662,2203,0
FL_HILLSBOROUGH_633,2612,1
FL_LEVY_02,516,0
FL_MIAMI-DADE_979,1275,1
FL_PALM BEACH_1601,1587,0
FL_BROWARD_00G003,1563,0
FL_ORANGE_000207,2009,1
FL_DUVAL_00803,2165,1
FL_POLK_302,2667,0
FL_MIAMI-DADE_624,2518,1
FL_LAKE_0245,1808,1
FL_MIAMI-DADE_007,1885,0
FL_DUVAL_00506,1862,1
FL_MIAMI-DADE_409,2388,0
FL_HILLSBOROUGH_108,1158,0
FL_COLLIER_440,159,1
FL_HILLSBOROUGH_227,2299,0
FL_HILLSBOROUGH_575,1840,0
FL_HILLSBOROUGH_855,942,1
FL_LEE_202,2068,0
FL_PALM BEACH_4908,1883,1
FL_POLK_253,1383,1
FL_COLLIER_132,2159,0
FL_MIAMI-DADE_825,288,0
FL_ESCAMBIA_036,63,0
FL_MANATEE_321,1457,0
FL_PALM BEACH_2403,1442,1
FL_MARION_4100,957,0
FL_OSCEOLA_4004,2531,1
FL_PINELLAS_509,1090,1
FL_COLLIER_101,2268,0
FL_PINELLAS_422,448,1
FL_HILLSBOROUGH_214,2497,0
FL_MIAMI-DADE_517,726,0
FL_DESOTO_06,2680,0
FL_HILLSBOROUGH_121,1825,1
FL_INDIAN RIVER_0004,592,0
FL_PASCO_094,1714,0
FL_MIAMI-DADE_480,322,0
FL_PALM BEACH_3701,2513,1
FL_MIAMI-DADE_697,35,0
FL_BREVARD_403,1190,1
FL_MIAMI-DADE_504,2636,0
FL_ESCAMBIA_064,899,0
FL_HILLSBOROUGH_602,1745,0
FL_MIAMI-DADE_828,2126,1
FL_ORANGE_000325,636,0
FL_SUWANNEE_0012,19,1
FL_HILLSBOROUGH_521,277,0
FL_PALM BEACH_8648,1523,0
FL_INDIAN RIVER_0027,1703,1
FL_VOLUSIA_717,896,1
FL_BAY_4A,858,1
FL_ORANGE_000222,1526,0
FL_GLADES_08,566,0
FL_MIAMI-DADE_862,853,1
FL_HILLSBOROUGH_834,616,1
FL_BROWARD_00R002,1846,1
FL_PALM BEACH_8878,474,1
FL_PALM BEACH_8853,1373,0
FL_BREVARD_215,67,1
FL_ESCAMBIA_046,2398,1
FL_MIAMI-DADE_625,2192,1
FL_MIAMI-DADE_025,1261,0
FL_HILLSBOROUGH_353,2751,0
FL_MIAMI-DADE_320,369,0
FL_HERNANDO_330,1813,1
FL_DUVAL_00205,1507,1
FL_ORANGE_000332,2118,0
FL_MANATEE_109,87,1
FL_BROWARD_00V029,406,1
FL_LEON_5211,1446,0
FL_ORANGE_000522,274,0
FL_HILLSBOROUGH_867,142,1
FL_PINELLAS_627,94,0
FL_DUVAL_00905,588,1
FL_BREVARD_402,98,1
FL_PASCO_066,36,0
FL_SANTA ROSA_12,290,1
FL_INDIAN RIVER_0005,770,1
FL_PINELLAS_304,80,1
FL_MIAMI-DADE_785,760,1
FL_BAKER_04C,1964,0
FL_PALM BEACH_8683,1088,1
FL_PUTNAM_10,1464,0
FL_BREVARD_242,315,0
FL_VOLUSIA_309,599,1
FL_VOLUSIA_307,692,1
FL_ST LUCIE_60,1854,0
FL_HILLSBOROUGH_972,2241,0
FL_LAKE_0235,1267,1
FL_MIAMI-DADE_712,38,0
FL_MANATEE_303,1118,1
FL_BREVARD_233,2394,1
FL_GADSDEN_06,1242,1
FL_ORANGE_000116,1598,0
FL_FLAGLER_506,1418,1
FL_HILLSBOROUGH_705,1916,0
FL_DUVAL_00110,1809,1
FL_PALM BEACH_4603,1362,1
FL_PUTNAM_18,2334,1
FL_MIAMI-DADE_470,903,0
FL_PALM BEACH_8458,2282,1
FL_BROWARD_00X027,2190,0
FL_VOLUSIA_404,203,0
FL_CITRUS_402,782,0
FL_CLAY_606,2207,1
FL_HENDRY_008,2644,1
FL_PALM BEACH_3718,469,0
FL_DUVAL_01104,2463,0
FL_LEE_308,393,0
FL_PASCO_103,1672,0
FL_OKEECHOBEE_01,521,0
FL_BROWARD_00V011,503,0
FL_ESCAMBIA_054,1700,1
FL_MIAMI-DADE_833,2097,0
FL_DUVAL_00404,1856,0
FL_POLK_307,2620,1
FL_DUVAL_01304,2521,0
FL_BROWARD_00Q064,1461,0
FL_BROWARD_00X020,1522,0
FL_COLLIER_144,99,1
FL_ST LUCIE_31,416,1
FL_ORANGE_000228,1547,1
FL_VOLUSIA_520,370,0
FL_PALM BEACH_8622,602,1
FL_MARTIN_26,138,0
FL_OKALOOSA_31,1617,0
FL_PALM BEACH_5747,2307,1
FL_PALM BEACH_3727,514,0
FL_PALM BEACH_5605,1660,0
FL_HILLSBOROUGH_942,1804,1
FL_PINELLAS_134,1404,1
FL_MIAMI-DADE_567,272,1
FL_PINELLAS_115,123,1
FL_GADSDEN_05,2065,0
FL_COLUMBIA_023,173,1
FL_INDIAN RIVER_0011,957,1
FL_PALM BEACH_4604,1698,1
FL_COLLIER_591,61,0
FL_LAKE_0360,476,1
FL_INDIAN RIVER_0024,1243,1
FL_LEVY_03,531,1
FL_HILLSBOROUGH_970,2170,0
FL_PALM BEACH_8922,1870,1
FL_LEE_114,8,0
FL_DUVAL_00910,451,1
FL_ALACHUA_0030,1369,1
FL_OKALOOSA_47,1687,0
FL_PINELLAS_263,1003,1
FL_PALM BEACH_7428,2638,1
FL_PINELLAS_318,309,1
FL_PINELLAS_623,364,0
FL_COLUMBIA_031,182,1
FL_PALM BEACH_8671,2342,0
FL_CLAY_122,200,1
FL_BROWARD_00V027,1054,0
FL_PASCO_056,1669,0
FL_LEON_3453,2185,1
FL_COLLIER_252,359,0
FL_ESCAMBIA_114,1335,0
FL_HILLSBOROUGH_984,2482,1
FL_BREVARD_515,280,1
FL_PASCO_033,2327,0
FL_VOLUSIA_513,577,1
FL_PALM BEACH_7606,317,1
FL_PALM BEACH_7630,1991,1
FL_ORANGE_000420,661,0
FL_BROWARD_00T021,2030,0
FL_PALM BEACH_1529,600,1
FL_BAY_18,365,0
FL_OKALOOSA_19,1573,0
FL_LEE_417,2061,1
FL_HILLSBOROUGH_757,2042,1
FL_BROWARD_00R047,917,1
FL_MIAMI-DADE_450,976,0
FL_BROWARD_00X024,887,1
FL_MANATEE_415,860,1
FL_VOLUSIA_805,1748,0
FL_PALM BEACH_8628,2574,1
FL_SUWANNEE_0014,6,1
FL_ST JOHNS_203,1032,0
FL_MIAMI-DADE_793,585,1
FL_ORANGE_000135,2325,0
FL_HILLSBOROUGH_601,2181,0
FL_PINELLAS_420,320,1
FL_BROWARD_00K006,850,0
FL_CLAY_506,426,1
FL_BROWARD_00V023,1972,1
FL_HILLSBOROUGH_109,1158,1
FL_LEE_102,1069,1
